id,CROP_ID,CROP,input_level,SQI_code,property,phase_id,phase,score,property_id
843,12,White_Potato,1,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),90,H_PHROO2_SQ3_100
844,12,White_Potato,1,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),60,H_PHROO3_SQ3_100
845,12,White_Potato,1,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),40,H_PHROO4_SQ3_100
846,12,White_Potato,1,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),50,H_PHROO5_SQ3_100
847,12,White_Potato,1,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
848,12,White_Potato,1,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
849,12,White_Potato,1,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
850,12,White_Potato,1,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ3_100
851,12,White_Potato,1,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),70,H_PHIL3_SQ3_100
852,12,White_Potato,1,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),30,H_PHIL4_SQ3_100
853,12,White_Potato,1,4,PHASE,7,Phreatic,90,H_PH07_SQ4_100
854,12,White_Potato,1,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
855,12,White_Potato,1,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
856,12,White_Potato,1,4,PHASE,17,Placic,100,H_PH17_SQ4_50
857,12,White_Potato,1,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
858,12,White_Potato,1,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
859,12,White_Potato,1,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
860,12,White_Potato,1,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
861,12,White_Potato,1,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
862,12,White_Potato,1,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
863,12,White_Potato,1,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
864,12,White_Potato,1,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
865,12,White_Potato,1,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
866,12,White_Potato,1,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
867,12,White_Potato,1,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
868,12,White_Potato,1,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
869,12,White_Potato,1,5,PHASE,10,Saline,20,H_PH10_SQ5_50
870,12,White_Potato,1,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
871,12,White_Potato,1,5,PHASE,19,Salic,20,H_PH19_SQ5_50
872,12,White_Potato,1,6,PHASE,4,Petrocalcic,50,H_PH04_SQ6_50
873,12,White_Potato,1,7,PHASE,5,Petrogypsic,20,H_PH05_SQ6_50
874,12,White_Potato,1,7,PHASE,1,Stony,50,H_PH01_SQ7_100
875,12,White_Potato,1,7,PHASE,2,Lithic,75,H_PH02_SQ7_100
876,12,White_Potato,1,7,PHASE,3,Petric,50,H_PH03_SQ7_50
877,12,White_Potato,1,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
878,12,White_Potato,1,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
879,12,White_Potato,1,7,PHASE,6,Petroferric,50,H_PH06_SQ7_50
880,12,White_Potato,1,7,PHASE,8,Fragipan,100,H_PH08_SQ7_50
881,12,White_Potato,1,7,PHASE,9,Duripan,100,H_PH09_SQ7_50
882,12,White_Potato,1,7,PHASE,17,Placic,100,H_PH17_SQ7_50
883,12,White_Potato,1,7,PHASE,18,Rudic,50,H_PH18_SQ7_100
884,12,White_Potato,1,7,PHASE,20,Skeletic,50,H_PH20_SQ7_50
885,12,White_Potato,1,7,PHASE,23,Erosion,100,H_PH23_SQ7_100
886,12,White_Potato,1,7,PHASE,24,No limitation to agricultural use,100,H_PH24_SQ7_100
887,12,White_Potato,1,7,PHASE,25,Gravelly ,50,H_PH25_SQ7_50
888,12,White_Potato,1,7,PHASE,26,Concretionary ,50,H_PH26_SQ7_50
889,12,White_Potato,1,7,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ7_100
890,12,White_Potato,1,7,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ7_100
891,12,White_Potato,1,7,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),100,H_PHROO2_SQ7_100
892,12,White_Potato,1,7,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),100,H_PHROO3_SQ7_100
893,12,White_Potato,1,7,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),75,H_PHROO4_SQ7_100
894,12,White_Potato,1,7,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),75,H_PHROO5_SQ7_100
895,12,White_Potato,1,7,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ7_100
896,12,White_Potato,1,7,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ7_100
897,12,White_Potato,1,7,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ7_100
898,12,White_Potato,1,7,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ7_100
899,12,White_Potato,1,7,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ7_100
900,12,White_Potato,1,7,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),75,H_PHIL4_SQ7_100
901,13,Cassava,1,3,PHASE,1,Stony,50,H_PH01_SQ3_100
902,13,Cassava,1,3,PHASE,2,Lithic,50,H_PH02_SQ3_100
903,13,Cassava,1,3,PHASE,3,Petric,50,H_PH03_SQ3_50
904,13,Cassava,1,3,PHASE,4,Petrocalcic,50,H_PH04_SQ3_50
905,13,Cassava,1,3,PHASE,5,Petrogypsic,50,H_PH05_SQ3_50
906,13,Cassava,1,3,PHASE,6,Petroferric,50,H_PH06_SQ3_50
907,13,Cassava,1,3,PHASE,8,Fragipan,70,H_PH08_SQ3_50
908,13,Cassava,1,3,PHASE,9,Duripan,70,H_PH09_SQ3_50
909,13,Cassava,1,3,PHASE,13,Anthraquic,70,H_PH13_SQ3_100
910,13,Cassava,1,3,PHASE,17,Placic,70,H_PH17_SQ3_50
911,13,Cassava,1,3,PHASE,18,Rudic,50,H_PH18_SQ3_100
912,13,Cassava,1,3,PHASE,20,Skeletic,50,H_PH20_SQ3_50
913,13,Cassava,1,3,PHASE,23,Erosion,100,H_PH23_SQ3_100
914,13,Cassava,1,3,PHASE,25,Gravelly ,50,H_PH25_SQ3_50
915,13,Cassava,1,3,PHASE,26,Concretionary ,50,H_PH26_SQ3_50
916,13,Cassava,1,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
917,13,Cassava,1,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
918,13,Cassava,1,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),90,H_PHROO2_SQ3_100
919,13,Cassava,1,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),40,H_PHROO3_SQ3_100
920,13,Cassava,1,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),30,H_PHROO4_SQ3_100
921,13,Cassava,1,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),30,H_PHROO5_SQ3_100
922,13,Cassava,1,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
923,13,Cassava,1,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
924,13,Cassava,1,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
925,13,Cassava,1,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),90,H_PHIL2_SQ3_100
926,13,Cassava,1,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),40,H_PHIL3_SQ3_100
927,13,Cassava,1,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),20,H_PHIL4_SQ3_100
928,13,Cassava,1,4,PHASE,7,Phreatic,90,H_PH07_SQ4_100
929,13,Cassava,1,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
930,13,Cassava,1,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
931,13,Cassava,1,4,PHASE,17,Placic,100,H_PH17_SQ4_50
932,13,Cassava,1,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
933,13,Cassava,1,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
934,13,Cassava,1,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
935,13,Cassava,1,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
936,13,Cassava,1,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
937,13,Cassava,1,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
938,13,Cassava,1,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
939,13,Cassava,1,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
940,13,Cassava,1,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
941,13,Cassava,1,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
942,13,Cassava,1,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
943,13,Cassava,1,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
944,13,Cassava,1,5,PHASE,10,Saline,20,H_PH10_SQ5_50
945,13,Cassava,1,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
946,13,Cassava,1,5,PHASE,19,Salic,20,H_PH19_SQ5_50
947,13,Cassava,1,6,PHASE,4,Petrocalcic,50,H_PH04_SQ6_50
948,13,Cassava,1,7,PHASE,5,Petrogypsic,35,H_PH05_SQ6_50
949,13,Cassava,1,7,PHASE,1,Stony,50,H_PH01_SQ7_100
950,13,Cassava,1,7,PHASE,2,Lithic,75,H_PH02_SQ7_100
951,13,Cassava,1,7,PHASE,3,Petric,50,H_PH03_SQ7_50
952,13,Cassava,1,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
953,13,Cassava,1,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
954,13,Cassava,1,7,PHASE,6,Petroferric,50,H_PH06_SQ7_50
955,13,Cassava,1,7,PHASE,8,Fragipan,100,H_PH08_SQ7_50
956,13,Cassava,1,7,PHASE,9,Duripan,100,H_PH09_SQ7_50
957,13,Cassava,1,7,PHASE,17,Placic,100,H_PH17_SQ7_50
958,13,Cassava,1,7,PHASE,18,Rudic,50,H_PH18_SQ7_100
959,13,Cassava,1,7,PHASE,20,Skeletic,50,H_PH20_SQ7_50
960,13,Cassava,1,7,PHASE,23,Erosion,100,H_PH23_SQ7_100
961,13,Cassava,1,7,PHASE,24,No limitation to agricultural use,100,H_PH24_SQ7_100
962,13,Cassava,1,7,PHASE,25,Gravelly ,50,H_PH25_SQ7_50
963,13,Cassava,1,7,PHASE,26,Concretionary ,50,H_PH26_SQ7_50
964,13,Cassava,1,7,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ7_100
965,13,Cassava,1,7,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ7_100
966,13,Cassava,1,7,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),100,H_PHROO2_SQ7_100
967,13,Cassava,1,7,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),100,H_PHROO3_SQ7_100
968,13,Cassava,1,7,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),75,H_PHROO4_SQ7_100
969,13,Cassava,1,7,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),75,H_PHROO5_SQ7_100
970,13,Cassava,1,7,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ7_100
971,13,Cassava,1,7,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ7_100
972,13,Cassava,1,7,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ7_100
973,13,Cassava,1,7,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ7_100
974,13,Cassava,1,7,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ7_100
975,13,Cassava,1,7,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),75,H_PHIL4_SQ7_100
976,14,Sweet_Potato,1,3,PHASE,1,Stony,50,H_PH01_SQ3_100
977,14,Sweet_Potato,1,3,PHASE,2,Lithic,50,H_PH02_SQ3_100
978,14,Sweet_Potato,1,3,PHASE,3,Petric,50,H_PH03_SQ3_50
979,14,Sweet_Potato,1,3,PHASE,4,Petrocalcic,50,H_PH04_SQ3_50
980,14,Sweet_Potato,1,3,PHASE,5,Petrogypsic,50,H_PH05_SQ3_50
981,14,Sweet_Potato,1,3,PHASE,6,Petroferric,50,H_PH06_SQ3_50
982,14,Sweet_Potato,1,3,PHASE,8,Fragipan,70,H_PH08_SQ3_50
983,14,Sweet_Potato,1,3,PHASE,9,Duripan,70,H_PH09_SQ3_50
984,14,Sweet_Potato,1,3,PHASE,13,Anthraquic,70,H_PH13_SQ3_100
985,14,Sweet_Potato,1,3,PHASE,17,Placic,70,H_PH17_SQ3_50
986,14,Sweet_Potato,1,3,PHASE,18,Rudic,50,H_PH18_SQ3_100
987,14,Sweet_Potato,1,3,PHASE,20,Skeletic,50,H_PH20_SQ3_50
988,14,Sweet_Potato,1,3,PHASE,23,Erosion,100,H_PH23_SQ3_100
989,14,Sweet_Potato,1,3,PHASE,25,Gravelly ,50,H_PH25_SQ3_50
990,14,Sweet_Potato,1,3,PHASE,26,Concretionary ,50,H_PH26_SQ3_50
991,14,Sweet_Potato,1,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
992,14,Sweet_Potato,1,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
993,14,Sweet_Potato,1,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),70,H_PHROO2_SQ3_100
994,14,Sweet_Potato,1,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),60,H_PHROO3_SQ3_100
995,14,Sweet_Potato,1,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),40,H_PHROO4_SQ3_100
996,14,Sweet_Potato,1,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),50,H_PHROO5_SQ3_100
997,14,Sweet_Potato,1,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
998,14,Sweet_Potato,1,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
999,14,Sweet_Potato,1,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
1000,14,Sweet_Potato,1,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ3_100
1001,14,Sweet_Potato,1,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),60,H_PHIL3_SQ3_100
1002,14,Sweet_Potato,1,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),30,H_PHIL4_SQ3_100
1003,14,Sweet_Potato,1,4,PHASE,7,Phreatic,90,H_PH07_SQ4_100
1004,14,Sweet_Potato,1,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
1005,14,Sweet_Potato,1,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
1006,14,Sweet_Potato,1,4,PHASE,17,Placic,100,H_PH17_SQ4_50
1007,14,Sweet_Potato,1,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
1008,14,Sweet_Potato,1,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
1009,14,Sweet_Potato,1,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
1010,14,Sweet_Potato,1,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
1011,14,Sweet_Potato,1,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
1012,14,Sweet_Potato,1,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
1013,14,Sweet_Potato,1,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
1014,14,Sweet_Potato,1,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
1015,14,Sweet_Potato,1,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
1016,14,Sweet_Potato,1,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
1017,14,Sweet_Potato,1,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
1018,14,Sweet_Potato,1,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
1019,14,Sweet_Potato,1,5,PHASE,10,Saline,20,H_PH10_SQ5_50
1020,14,Sweet_Potato,1,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
1021,14,Sweet_Potato,1,5,PHASE,19,Salic,20,H_PH19_SQ5_50
1022,14,Sweet_Potato,1,6,PHASE,4,Petrocalcic,35,H_PH04_SQ6_50
1023,14,Sweet_Potato,1,7,PHASE,5,Petrogypsic,20,H_PH05_SQ6_50
1024,14,Sweet_Potato,1,7,PHASE,1,Stony,50,H_PH01_SQ7_100
1025,14,Sweet_Potato,1,7,PHASE,2,Lithic,75,H_PH02_SQ7_100
1026,14,Sweet_Potato,1,7,PHASE,3,Petric,50,H_PH03_SQ7_50
1027,14,Sweet_Potato,1,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
1028,14,Sweet_Potato,1,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
1029,14,Sweet_Potato,1,7,PHASE,6,Petroferric,50,H_PH06_SQ7_50
1030,14,Sweet_Potato,1,7,PHASE,8,Fragipan,100,H_PH08_SQ7_50
1031,14,Sweet_Potato,1,7,PHASE,9,Duripan,100,H_PH09_SQ7_50
1032,14,Sweet_Potato,1,7,PHASE,17,Placic,100,H_PH17_SQ7_50
1033,14,Sweet_Potato,1,7,PHASE,18,Rudic,50,H_PH18_SQ7_100
1034,14,Sweet_Potato,1,7,PHASE,20,Skeletic,50,H_PH20_SQ7_50
1035,14,Sweet_Potato,1,7,PHASE,23,Erosion,100,H_PH23_SQ7_100
1036,14,Sweet_Potato,1,7,PHASE,24,No limitation to agricultural use,100,H_PH24_SQ7_100
1037,14,Sweet_Potato,1,7,PHASE,25,Gravelly ,50,H_PH25_SQ7_50
1038,14,Sweet_Potato,1,7,PHASE,26,Concretionary ,50,H_PH26_SQ7_50
1039,14,Sweet_Potato,1,7,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ7_100
1040,14,Sweet_Potato,1,7,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ7_100
1041,14,Sweet_Potato,1,7,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),100,H_PHROO2_SQ7_100
1042,14,Sweet_Potato,1,7,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),100,H_PHROO3_SQ7_100
1043,14,Sweet_Potato,1,7,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),75,H_PHROO4_SQ7_100
1044,14,Sweet_Potato,1,7,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),75,H_PHROO5_SQ7_100
1045,14,Sweet_Potato,1,7,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ7_100
1046,14,Sweet_Potato,1,7,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ7_100
1047,14,Sweet_Potato,1,7,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ7_100
1048,14,Sweet_Potato,1,7,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ7_100
1049,14,Sweet_Potato,1,7,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ7_100
1050,14,Sweet_Potato,1,7,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),75,H_PHIL4_SQ7_100
1051,15a,White_Yam,1,3,PHASE,1,Stony,50,H_PH01_SQ3_100
1052,15a,White_Yam,1,3,PHASE,2,Lithic,50,H_PH02_SQ3_100
1053,15a,White_Yam,1,3,PHASE,3,Petric,50,H_PH03_SQ3_50
1054,15a,White_Yam,1,3,PHASE,4,Petrocalcic,50,H_PH04_SQ3_50
1055,15a,White_Yam,1,3,PHASE,5,Petrogypsic,50,H_PH05_SQ3_50
1056,15a,White_Yam,1,3,PHASE,6,Petroferric,50,H_PH06_SQ3_50
1057,15a,White_Yam,1,3,PHASE,8,Fragipan,70,H_PH08_SQ3_50
1058,15a,White_Yam,1,3,PHASE,9,Duripan,70,H_PH09_SQ3_50
1059,15a,White_Yam,1,3,PHASE,13,Anthraquic,70,H_PH13_SQ3_100
1060,15a,White_Yam,1,3,PHASE,17,Placic,70,H_PH17_SQ3_50
1061,15a,White_Yam,1,3,PHASE,18,Rudic,50,H_PH18_SQ3_100
1062,15a,White_Yam,1,3,PHASE,20,Skeletic,50,H_PH20_SQ3_50
1063,15a,White_Yam,1,3,PHASE,23,Erosion,100,H_PH23_SQ3_100
1064,15a,White_Yam,1,3,PHASE,25,Gravelly ,50,H_PH25_SQ3_50
1065,15a,White_Yam,1,3,PHASE,26,Concretionary ,50,H_PH26_SQ3_50
1066,15a,White_Yam,1,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
1067,15a,White_Yam,1,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
1068,15a,White_Yam,1,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),90,H_PHROO2_SQ3_100
1069,15a,White_Yam,1,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),40,H_PHROO3_SQ3_100
1070,15a,White_Yam,1,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),30,H_PHROO4_SQ3_100
1071,15a,White_Yam,1,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),30,H_PHROO5_SQ3_100
1072,15a,White_Yam,1,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
1073,15a,White_Yam,1,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
1074,15a,White_Yam,1,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
1075,15a,White_Yam,1,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),90,H_PHIL2_SQ3_100
1076,15a,White_Yam,1,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),40,H_PHIL3_SQ3_100
1077,15a,White_Yam,1,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),20,H_PHIL4_SQ3_100
1078,15a,White_Yam,1,4,PHASE,7,Phreatic,90,H_PH07_SQ4_100
1079,15a,White_Yam,1,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
1080,15a,White_Yam,1,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
1081,15a,White_Yam,1,4,PHASE,17,Placic,100,H_PH17_SQ4_50
1082,15a,White_Yam,1,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
1083,15a,White_Yam,1,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
1084,15a,White_Yam,1,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
1085,15a,White_Yam,1,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
1086,15a,White_Yam,1,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
1087,15a,White_Yam,1,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
1088,15a,White_Yam,1,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
1089,15a,White_Yam,1,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
1090,15a,White_Yam,1,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
1091,15a,White_Yam,1,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
1092,15a,White_Yam,1,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
1093,15a,White_Yam,1,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
1094,15a,White_Yam,1,5,PHASE,10,Saline,20,H_PH10_SQ5_50
1095,15a,White_Yam,1,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
1096,15a,White_Yam,1,5,PHASE,19,Salic,20,H_PH19_SQ5_50
1097,15a,White_Yam,1,6,PHASE,4,Petrocalcic,35,H_PH04_SQ6_50
1098,15a,White_Yam,1,7,PHASE,5,Petrogypsic,20,H_PH05_SQ6_50
1099,15a,White_Yam,1,7,PHASE,1,Stony,50,H_PH01_SQ7_100
1100,15a,White_Yam,1,7,PHASE,2,Lithic,75,H_PH02_SQ7_100
