"id","CROP_ID","CROP","input_level","SQI_code","score","text_class","text_class_id"
1931,"30","Sugarcane",3,1,70,"loamy sand",11
1932,"30","Sugarcane",3,1,30,"sand",12
1933,"30","Sugarcane",4,3,90,"clay",1
1934,"30","Sugarcane",4,3,100,"silty clay",2
1935,"30","Sugarcane",4,3,100,"silty clay loam",3
1936,"30","Sugarcane",4,3,100,"clay loam",4
1937,"30","Sugarcane",4,3,100,"silt",5
1938,"30","Sugarcane",4,3,100,"silt loam",6
1939,"30","Sugarcane",4,3,100,"sandy clay",7
1940,"30","Sugarcane",4,3,100,"loam",8
1941,"30","Sugarcane",4,3,100,"sandy clay loam",9
1942,"30","Sugarcane",4,3,100,"sandy loam",10
1943,"30","Sugarcane",4,3,100,"loamy sand",11
1944,"30","Sugarcane",4,3,100,"sand",12
1945,"30","Sugarcane",3,7,100,"clay",1
1946,"30","Sugarcane",3,7,100,"silty clay",2
1947,"30","Sugarcane",3,7,100,"silty clay loam",3
1948,"30","Sugarcane",3,7,100,"clay loam",4
1949,"30","Sugarcane",3,7,100,"silt",5
1950,"30","Sugarcane",3,7,100,"silt loam",6
1951,"30","Sugarcane",3,7,100,"sandy clay",7
1952,"30","Sugarcane",3,7,100,"loam",8
1953,"30","Sugarcane",3,7,100,"sandy clay loam",9
1954,"30","Sugarcane",3,7,100,"sandy loam",10
1955,"30","Sugarcane",3,7,100,"loamy sand",11
1956,"30","Sugarcane",3,7,100,"sand",12
1957,"30","Sugarcane",5,7,70,"clay",1
1958,"30","Sugarcane",5,7,100,"silty clay",2
1959,"30","Sugarcane",5,7,100,"silty clay loam",3
1960,"30","Sugarcane",5,7,100,"clay loam",4
1961,"30","Sugarcane",5,7,100,"silt",5
1962,"30","Sugarcane",5,7,100,"silt loam",6
1963,"30","Sugarcane",5,7,100,"sandy clay",7
1964,"30","Sugarcane",5,7,100,"loam",8
1965,"30","Sugarcane",5,7,100,"sandy clay loam",9
1966,"30","Sugarcane",5,7,100,"sandy loam",10
1967,"30","Sugarcane",5,7,100,"loamy sand",11
1968,"30","Sugarcane",5,7,100,"sand",12
1969,"30","Sugarcane",5,2,100,"clay",1
1970,"30","Sugarcane",5,2,100,"silty clay",2
1971,"30","Sugarcane",5,2,100,"silty clay loam",3
1972,"30","Sugarcane",5,2,100,"clay loam",4
1973,"30","Sugarcane",5,2,100,"silt",5
1974,"30","Sugarcane",5,2,100,"silt loam",6
1975,"30","Sugarcane",5,2,100,"sandy clay",7
1976,"30","Sugarcane",5,2,100,"loam",8
1977,"30","Sugarcane",5,2,100,"sandy clay loam",9
1978,"30","Sugarcane",5,2,90,"sandy loam",10
1979,"30","Sugarcane",5,2,70,"loamy sand",11
1980,"30","Sugarcane",5,2,30,"sand",12
1981,"31","Sugar_Beet",3,1,100,"clay",1
1982,"31","Sugar_Beet",3,1,100,"silty clay",2
1983,"31","Sugar_Beet",3,1,100,"silty clay loam",3
1984,"31","Sugar_Beet",3,1,100,"clay loam",4
1985,"31","Sugar_Beet",3,1,100,"silt",5
1986,"31","Sugar_Beet",3,1,100,"silt loam",6
1987,"31","Sugar_Beet",3,1,100,"sandy clay",7
1988,"31","Sugar_Beet",3,1,100,"loam",8
1989,"31","Sugar_Beet",3,1,100,"sandy clay loam",9
1990,"31","Sugar_Beet",3,1,90,"sandy loam",10
1991,"31","Sugar_Beet",3,1,70,"loamy sand",11
1992,"31","Sugar_Beet",3,1,30,"sand",12
1993,"31","Sugar_Beet",4,3,90,"clay",1
1994,"31","Sugar_Beet",4,3,100,"silty clay",2
1995,"31","Sugar_Beet",4,3,100,"silty clay loam",3
1996,"31","Sugar_Beet",4,3,100,"clay loam",4
1997,"31","Sugar_Beet",4,3,100,"silt",5
1998,"31","Sugar_Beet",4,3,100,"silt loam",6
1999,"31","Sugar_Beet",4,3,100,"sandy clay",7
2000,"31","Sugar_Beet",4,3,100,"loam",8
2001,"31","Sugar_Beet",4,3,100,"sandy clay loam",9
2002,"31","Sugar_Beet",4,3,100,"sandy loam",10
2003,"31","Sugar_Beet",4,3,100,"loamy sand",11
2004,"31","Sugar_Beet",4,3,100,"sand",12
2005,"31","Sugar_Beet",3,7,70,"clay",1
2006,"31","Sugar_Beet",3,7,100,"silty clay",2
2007,"31","Sugar_Beet",3,7,100,"silty clay loam",3
2008,"31","Sugar_Beet",3,7,100,"clay loam",4
2009,"31","Sugar_Beet",3,7,100,"silt",5
2010,"31","Sugar_Beet",3,7,100,"silt loam",6
2011,"31","Sugar_Beet",3,7,100,"sandy clay",7
2012,"31","Sugar_Beet",3,7,100,"loam",8
2013,"31","Sugar_Beet",3,7,100,"sandy clay loam",9
2014,"31","Sugar_Beet",3,7,100,"sandy loam",10
2015,"31","Sugar_Beet",3,7,100,"loamy sand",11
2016,"31","Sugar_Beet",3,7,100,"sand",12
2017,"31","Sugar_Beet",5,7,50,"clay",1
2018,"31","Sugar_Beet",5,7,100,"silty clay",2
2019,"31","Sugar_Beet",5,7,100,"silty clay loam",3
2020,"31","Sugar_Beet",5,7,100,"clay loam",4
2021,"31","Sugar_Beet",5,7,100,"silt",5
2022,"31","Sugar_Beet",5,7,100,"silt loam",6
2023,"31","Sugar_Beet",5,7,100,"sandy clay",7
2024,"31","Sugar_Beet",5,7,100,"loam",8
2025,"31","Sugar_Beet",5,7,100,"sandy clay loam",9
2026,"31","Sugar_Beet",5,7,100,"sandy loam",10
2027,"31","Sugar_Beet",5,7,100,"loamy sand",11
2028,"31","Sugar_Beet",5,7,100,"sand",12
2029,"31","Sugar_Beet",5,2,100,"clay",1
2030,"31","Sugar_Beet",5,2,100,"silty clay",2
2031,"31","Sugar_Beet",5,2,100,"silty clay loam",3
2032,"31","Sugar_Beet",5,2,100,"clay loam",4
2033,"31","Sugar_Beet",5,2,100,"silt",5
2034,"31","Sugar_Beet",5,2,100,"silt loam",6
2035,"31","Sugar_Beet",5,2,100,"sandy clay",7
2036,"31","Sugar_Beet",5,2,100,"loam",8
2037,"31","Sugar_Beet",5,2,100,"sandy clay loam",9
2038,"31","Sugar_Beet",5,2,90,"sandy loam",10
2039,"31","Sugar_Beet",5,2,70,"loamy sand",11
2040,"31","Sugar_Beet",5,2,30,"sand",12
2041,"32","Banana_Plantain",3,1,100,"clay",1
2042,"32","Banana_Plantain",3,1,100,"silty clay",2
2043,"32","Banana_Plantain",3,1,100,"silty clay loam",3
2044,"32","Banana_Plantain",3,1,100,"clay loam",4
2045,"32","Banana_Plantain",3,1,100,"silt",5
2046,"32","Banana_Plantain",3,1,100,"silt loam",6
2047,"32","Banana_Plantain",3,1,100,"sandy clay",7
2048,"32","Banana_Plantain",3,1,100,"loam",8
2049,"32","Banana_Plantain",3,1,100,"sandy clay loam",9
2050,"32","Banana_Plantain",3,1,90,"sandy loam",10
2051,"32","Banana_Plantain",3,1,70,"loamy sand",11
2052,"32","Banana_Plantain",3,1,30,"sand",12
2053,"32","Banana_Plantain",4,3,90,"clay",1
2054,"32","Banana_Plantain",4,3,100,"silty clay",2
2055,"32","Banana_Plantain",4,3,100,"silty clay loam",3
2056,"32","Banana_Plantain",4,3,100,"clay loam",4
2057,"32","Banana_Plantain",4,3,100,"silt",5
2058,"32","Banana_Plantain",4,3,100,"silt loam",6
2059,"32","Banana_Plantain",4,3,100,"sandy clay",7
2060,"32","Banana_Plantain",4,3,100,"loam",8
2061,"32","Banana_Plantain",4,3,100,"sandy clay loam",9
2062,"32","Banana_Plantain",4,3,100,"sandy loam",10
2063,"32","Banana_Plantain",4,3,100,"loamy sand",11
2064,"32","Banana_Plantain",4,3,100,"sand",12
2065,"32","Banana_Plantain",3,7,100,"clay",1
2066,"32","Banana_Plantain",3,7,100,"silty clay",2
2067,"32","Banana_Plantain",3,7,100,"silty clay loam",3
2068,"32","Banana_Plantain",3,7,100,"clay loam",4
2069,"32","Banana_Plantain",3,7,100,"silt",5
2070,"32","Banana_Plantain",3,7,100,"silt loam",6
2071,"32","Banana_Plantain",3,7,100,"sandy clay",7
2072,"32","Banana_Plantain",3,7,100,"loam",8
2073,"32","Banana_Plantain",3,7,100,"sandy clay loam",9
2074,"32","Banana_Plantain",3,7,100,"sandy loam",10
2075,"32","Banana_Plantain",3,7,100,"loamy sand",11
2076,"32","Banana_Plantain",3,7,100,"sand",12
2077,"32","Banana_Plantain",5,7,70,"clay",1
2078,"32","Banana_Plantain",5,7,100,"silty clay",2
2079,"32","Banana_Plantain",5,7,100,"silty clay loam",3
2080,"32","Banana_Plantain",5,7,100,"clay loam",4
2081,"32","Banana_Plantain",5,7,100,"silt",5
2082,"32","Banana_Plantain",5,7,100,"silt loam",6
2083,"32","Banana_Plantain",5,7,100,"sandy clay",7
2084,"32","Banana_Plantain",5,7,100,"loam",8
2085,"32","Banana_Plantain",5,7,100,"sandy clay loam",9
2086,"32","Banana_Plantain",5,7,100,"sandy loam",10
2087,"32","Banana_Plantain",5,7,100,"loamy sand",11
2088,"32","Banana_Plantain",5,7,100,"sand",12
2089,"32","Banana_Plantain",5,2,100,"clay",1
2090,"32","Banana_Plantain",5,2,100,"silty clay",2
2091,"32","Banana_Plantain",5,2,100,"silty clay loam",3
2092,"32","Banana_Plantain",5,2,100,"clay loam",4
2093,"32","Banana_Plantain",5,2,100,"silt",5
2094,"32","Banana_Plantain",5,2,100,"silt loam",6
2095,"32","Banana_Plantain",5,2,100,"sandy clay",7
2096,"32","Banana_Plantain",5,2,100,"loam",8
2097,"32","Banana_Plantain",5,2,100,"sandy clay loam",9
2098,"32","Banana_Plantain",5,2,90,"sandy loam",10
2099,"32","Banana_Plantain",5,2,70,"loamy sand",11
2100,"32","Banana_Plantain",5,2,30,"sand",12
2101,"33","Citrus",3,1,100,"clay",1
2102,"33","Citrus",3,1,100,"silty clay",2
2103,"33","Citrus",3,1,100,"silty clay loam",3
2104,"33","Citrus",3,1,100,"clay loam",4
2105,"33","Citrus",3,1,100,"silt",5
2106,"33","Citrus",3,1,100,"silt loam",6
2107,"33","Citrus",3,1,100,"sandy clay",7
2108,"33","Citrus",3,1,100,"loam",8
2109,"33","Citrus",3,1,100,"sandy clay loam",9
2110,"33","Citrus",3,1,90,"sandy loam",10
2111,"33","Citrus",3,1,70,"loamy sand",11
2112,"33","Citrus",3,1,30,"sand",12
2113,"33","Citrus",4,3,70,"clay",1
2114,"33","Citrus",4,3,100,"silty clay",2
2115,"33","Citrus",4,3,100,"silty clay loam",3
2116,"33","Citrus",4,3,100,"clay loam",4
2117,"33","Citrus",4,3,100,"silt",5
2118,"33","Citrus",4,3,100,"silt loam",6
2119,"33","Citrus",4,3,100,"sandy clay",7
2120,"33","Citrus",4,3,100,"loam",8
2121,"33","Citrus",4,3,100,"sandy clay loam",9
2122,"33","Citrus",4,3,100,"sandy loam",10
2123,"33","Citrus",4,3,100,"loamy sand",11
2124,"33","Citrus",4,3,100,"sand",12
2125,"33","Citrus",3,7,100,"clay",1
2126,"33","Citrus",3,7,100,"silty clay",2
2127,"33","Citrus",3,7,100,"silty clay loam",3
2128,"33","Citrus",3,7,100,"clay loam",4
2129,"33","Citrus",3,7,100,"silt",5
2130,"33","Citrus",3,7,100,"silt loam",6
2131,"33","Citrus",3,7,100,"sandy clay",7
2132,"33","Citrus",3,7,100,"loam",8
2133,"33","Citrus",3,7,100,"sandy clay loam",9
2134,"33","Citrus",3,7,100,"sandy loam",10
2135,"33","Citrus",3,7,100,"loamy sand",11
2136,"33","Citrus",3,7,100,"sand",12
2137,"33","Citrus",5,7,50,"clay",1
2138,"33","Citrus",5,7,100,"silty clay",2
2139,"33","Citrus",5,7,100,"silty clay loam",3
2140,"33","Citrus",5,7,100,"clay loam",4
2141,"33","Citrus",5,7,100,"silt",5
2142,"33","Citrus",5,7,100,"silt loam",6
2143,"33","Citrus",5,7,100,"sandy clay",7
2144,"33","Citrus",5,7,100,"loam",8
2145,"33","Citrus",5,7,100,"sandy clay loam",9
2146,"33","Citrus",5,7,100,"sandy loam",10
2147,"33","Citrus",5,7,100,"loamy sand",11
2148,"33","Citrus",5,7,100,"sand",12
2149,"33","Citrus",5,2,100,"clay",1
2150,"33","Citrus",5,2,100,"silty clay",2
2151,"33","Citrus",5,2,100,"silty clay loam",3
2152,"33","Citrus",5,2,100,"clay loam",4
2153,"33","Citrus",5,2,100,"silt",5
2154,"33","Citrus",5,2,100,"silt loam",6
2155,"33","Citrus",5,2,100,"sandy clay",7
2156,"33","Citrus",5,2,100,"loam",8
2157,"33","Citrus",5,2,100,"sandy clay loam",9
2158,"33","Citrus",5,2,90,"sandy loam",10
2159,"33","Citrus",5,2,70,"loamy sand",11
2160,"33","Citrus",5,2,30,"sand",12
2161,"34a","Arabica_Coffee",3,1,100,"clay",1
2162,"34a","Arabica_Coffee",3,1,100,"silty clay",2
2163,"34a","Arabica_Coffee",3,1,100,"silty clay loam",3
2164,"34a","Arabica_Coffee",3,1,100,"clay loam",4
2165,"34a","Arabica_Coffee",3,1,100,"silt",5
2166,"34a","Arabica_Coffee",3,1,100,"silt loam",6
2167,"34a","Arabica_Coffee",3,1,100,"sandy clay",7
2168,"34a","Arabica_Coffee",3,1,100,"loam",8
2169,"34a","Arabica_Coffee",3,1,100,"sandy clay loam",9
2170,"34a","Arabica_Coffee",3,1,90,"sandy loam",10
2171,"34a","Arabica_Coffee",3,1,70,"loamy sand",11
2172,"34a","Arabica_Coffee",3,1,30,"sand",12
2173,"34a","Arabica_Coffee",4,3,70,"clay",1
2174,"34a","Arabica_Coffee",4,3,100,"silty clay",2
2175,"34a","Arabica_Coffee",4,3,100,"silty clay loam",3
2176,"34a","Arabica_Coffee",4,3,100,"clay loam",4
2177,"34a","Arabica_Coffee",4,3,100,"silt",5
2178,"34a","Arabica_Coffee",4,3,100,"silt loam",6
2179,"34a","Arabica_Coffee",4,3,100,"sandy clay",7
2180,"34a","Arabica_Coffee",4,3,100,"loam",8
2181,"34a","Arabica_Coffee",4,3,100,"sandy clay loam",9
2182,"34a","Arabica_Coffee",4,3,100,"sandy loam",10
2183,"34a","Arabica_Coffee",4,3,100,"loamy sand",11
2184,"34a","Arabica_Coffee",4,3,100,"sand",12
2185,"34a","Arabica_Coffee",3,7,100,"clay",1
2186,"34a","Arabica_Coffee",3,7,100,"silty clay",2
2187,"34a","Arabica_Coffee",3,7,100,"silty clay loam",3
2188,"34a","Arabica_Coffee",3,7,100,"clay loam",4
2189,"34a","Arabica_Coffee",3,7,100,"silt",5
2190,"34a","Arabica_Coffee",3,7,100,"silt loam",6
2191,"34a","Arabica_Coffee",3,7,100,"sandy clay",7
2192,"34a","Arabica_Coffee",3,7,100,"loam",8
2193,"34a","Arabica_Coffee",3,7,100,"sandy clay loam",9
2194,"34a","Arabica_Coffee",3,7,100,"sandy loam",10
2195,"34a","Arabica_Coffee",3,7,100,"loamy sand",11
2196,"34a","Arabica_Coffee",3,7,100,"sand",12
2197,"34a","Arabica_Coffee",5,7,50,"clay",1
2198,"34a","Arabica_Coffee",5,7,100,"silty clay",2
2199,"34a","Arabica_Coffee",5,7,100,"silty clay loam",3
2200,"34a","Arabica_Coffee",5,7,100,"clay loam",4
2201,"34a","Arabica_Coffee",5,7,100,"silt",5
2202,"34a","Arabica_Coffee",5,7,100,"silt loam",6
2203,"34a","Arabica_Coffee",5,7,100,"sandy clay",7
2204,"34a","Arabica_Coffee",5,7,100,"loam",8
2205,"34a","Arabica_Coffee",5,7,100,"sandy clay loam",9
2206,"34a","Arabica_Coffee",5,7,100,"sandy loam",10
2207,"34a","Arabica_Coffee",5,7,100,"loamy sand",11
2208,"34a","Arabica_Coffee",5,7,100,"sand",12
2209,"34a","Arabica_Coffee",5,2,100,"clay",1
2210,"34a","Arabica_Coffee",5,2,100,"silty clay",2
2211,"34a","Arabica_Coffee",5,2,100,"silty clay loam",3
2212,"34a","Arabica_Coffee",5,2,100,"clay loam",4
2213,"34a","Arabica_Coffee",5,2,100,"silt",5
2214,"34a","Arabica_Coffee",5,2,100,"silt loam",6
2215,"34a","Arabica_Coffee",5,2,100,"sandy clay",7
2216,"34a","Arabica_Coffee",5,2,100,"loam",8
2217,"34a","Arabica_Coffee",5,2,100,"sandy clay loam",9
2218,"34a","Arabica_Coffee",5,2,90,"sandy loam",10
2219,"34a","Arabica_Coffee",5,2,70,"loamy sand",11
2220,"34a","Arabica_Coffee",5,2,30,"sand",12
2221,"34b","Robusta_Coffee",3,1,100,"clay",1
2222,"34b","Robusta_Coffee",3,1,100,"silty clay",2
2223,"34b","Robusta_Coffee",3,1,100,"silty clay loam",3
2224,"34b","Robusta_Coffee",3,1,100,"clay loam",4
2225,"34b","Robusta_Coffee",3,1,100,"silt",5
2226,"34b","Robusta_Coffee",3,1,100,"silt loam",6
2227,"34b","Robusta_Coffee",3,1,100,"sandy clay",7
2228,"34b","Robusta_Coffee",3,1,100,"loam",8
2229,"34b","Robusta_Coffee",3,1,100,"sandy clay loam",9
2230,"34b","Robusta_Coffee",3,1,90,"sandy loam",10
2231,"34b","Robusta_Coffee",3,1,70,"loamy sand",11
2232,"34b","Robusta_Coffee",3,1,30,"sand",12
2233,"34b","Robusta_Coffee",4,3,70,"clay",1
2234,"34b","Robusta_Coffee",4,3,100,"silty clay",2
2235,"34b","Robusta_Coffee",4,3,100,"silty clay loam",3
2236,"34b","Robusta_Coffee",4,3,100,"clay loam",4
2237,"34b","Robusta_Coffee",4,3,100,"silt",5
2238,"34b","Robusta_Coffee",4,3,100,"silt loam",6
2239,"34b","Robusta_Coffee",4,3,100,"sandy clay",7
2240,"34b","Robusta_Coffee",4,3,100,"loam",8
2241,"34b","Robusta_Coffee",4,3,100,"sandy clay loam",9
2242,"34b","Robusta_Coffee",4,3,100,"sandy loam",10
2243,"34b","Robusta_Coffee",4,3,100,"loamy sand",11
2244,"34b","Robusta_Coffee",4,3,100,"sand",12
2245,"34b","Robusta_Coffee",3,7,100,"clay",1
2246,"34b","Robusta_Coffee",3,7,100,"silty clay",2
2247,"34b","Robusta_Coffee",3,7,100,"silty clay loam",3
2248,"34b","Robusta_Coffee",3,7,100,"clay loam",4
2249,"34b","Robusta_Coffee",3,7,100,"silt",5
2250,"34b","Robusta_Coffee",3,7,100,"silt loam",6
2251,"34b","Robusta_Coffee",3,7,100,"sandy clay",7
2252,"34b","Robusta_Coffee",3,7,100,"loam",8
2253,"34b","Robusta_Coffee",3,7,100,"sandy clay loam",9
2254,"34b","Robusta_Coffee",3,7,100,"sandy loam",10
2255,"34b","Robusta_Coffee",3,7,100,"loamy sand",11
2256,"34b","Robusta_Coffee",3,7,100,"sand",12
2257,"34b","Robusta_Coffee",5,7,50,"clay",1
2258,"34b","Robusta_Coffee",5,7,100,"silty clay",2
2259,"34b","Robusta_Coffee",5,7,100,"silty clay loam",3
2260,"34b","Robusta_Coffee",5,7,100,"clay loam",4
2261,"34b","Robusta_Coffee",5,7,100,"silt",5
2262,"34b","Robusta_Coffee",5,7,100,"silt loam",6
2263,"34b","Robusta_Coffee",5,7,100,"sandy clay",7
2264,"34b","Robusta_Coffee",5,7,100,"loam",8
2265,"34b","Robusta_Coffee",5,7,100,"sandy clay loam",9
2266,"34b","Robusta_Coffee",5,7,100,"sandy loam",10
2267,"34b","Robusta_Coffee",5,7,100,"loamy sand",11
2268,"34b","Robusta_Coffee",5,7,100,"sand",12
2269,"34b","Robusta_Coffee",5,2,100,"clay",1
2270,"34b","Robusta_Coffee",5,2,100,"silty clay",2
2271,"34b","Robusta_Coffee",5,2,100,"silty clay loam",3
2272,"34b","Robusta_Coffee",5,2,100,"clay loam",4
2273,"34b","Robusta_Coffee",5,2,100,"silt",5
2274,"34b","Robusta_Coffee",5,2,100,"silt loam",6
2275,"34b","Robusta_Coffee",5,2,100,"sandy clay",7
2276,"34b","Robusta_Coffee",5,2,100,"loam",8
2277,"34b","Robusta_Coffee",5,2,100,"sandy clay loam",9
2278,"34b","Robusta_Coffee",5,2,90,"sandy loam",10
2279,"34b","Robusta_Coffee",5,2,70,"loamy sand",11
2280,"34b","Robusta_Coffee",5,2,30,"sand",12
2281,"35","Tobacco",3,1,100,"clay",1
2282,"35","Tobacco",3,1,100,"silty clay",2
2283,"35","Tobacco",3,1,100,"silty clay loam",3
2284,"35","Tobacco",3,1,100,"clay loam",4
2285,"35","Tobacco",3,1,100,"silt",5
2286,"35","Tobacco",3,1,100,"silt loam",6
2287,"35","Tobacco",3,1,100,"sandy clay",7
2288,"35","Tobacco",3,1,100,"loam",8
2289,"35","Tobacco",3,1,100,"sandy clay loam",9
2290,"35","Tobacco",3,1,90,"sandy loam",10
2291,"35","Tobacco",3,1,70,"loamy sand",11
2292,"35","Tobacco",3,1,50,"sand",12
2293,"35","Tobacco",4,3,70,"clay",1
2294,"35","Tobacco",4,3,100,"silty clay",2
2295,"35","Tobacco",4,3,100,"silty clay loam",3
2296,"35","Tobacco",4,3,100,"clay loam",4
2297,"35","Tobacco",4,3,100,"silt",5
2298,"35","Tobacco",4,3,100,"silt loam",6
2299,"35","Tobacco",4,3,100,"sandy clay",7
2300,"35","Tobacco",4,3,100,"loam",8
2301,"35","Tobacco",4,3,100,"sandy clay loam",9
2302,"35","Tobacco",4,3,100,"sandy loam",10
2303,"35","Tobacco",4,3,100,"loamy sand",11
2304,"35","Tobacco",4,3,100,"sand",12
2305,"35","Tobacco",3,7,100,"clay",1
2306,"35","Tobacco",3,7,100,"silty clay",2
2307,"35","Tobacco",3,7,100,"silty clay loam",3
2308,"35","Tobacco",3,7,100,"clay loam",4
2309,"35","Tobacco",3,7,100,"silt",5
2310,"35","Tobacco",3,7,100,"silt loam",6
2311,"35","Tobacco",3,7,100,"sandy clay",7
2312,"35","Tobacco",3,7,100,"loam",8
2313,"35","Tobacco",3,7,100,"sandy clay loam",9
2314,"35","Tobacco",3,7,100,"sandy loam",10
2315,"35","Tobacco",3,7,100,"loamy sand",11
2316,"35","Tobacco",3,7,100,"sand",12
2317,"35","Tobacco",5,7,50,"clay",1
2318,"35","Tobacco",5,7,100,"silty clay",2
2319,"35","Tobacco",5,7,100,"silty clay loam",3
2320,"35","Tobacco",5,7,100,"clay loam",4
2321,"35","Tobacco",5,7,100,"silt",5
2322,"35","Tobacco",5,7,100,"silt loam",6
2323,"35","Tobacco",5,7,100,"sandy clay",7
2324,"35","Tobacco",5,7,100,"loam",8
2325,"35","Tobacco",5,7,100,"sandy clay loam",9
2326,"35","Tobacco",5,7,100,"sandy loam",10
2327,"35","Tobacco",5,7,100,"loamy sand",11
2328,"35","Tobacco",5,7,100,"sand",12
2329,"35","Tobacco",5,2,100,"clay",1
2330,"35","Tobacco",5,2,100,"silty clay",2
2331,"35","Tobacco",5,2,100,"silty clay loam",3
2332,"35","Tobacco",5,2,100,"clay loam",4
2333,"35","Tobacco",5,2,100,"silt",5
2334,"35","Tobacco",5,2,100,"silt loam",6
2335,"35","Tobacco",5,2,100,"sandy clay",7
2336,"35","Tobacco",5,2,100,"loam",8
2337,"35","Tobacco",5,2,100,"sandy clay loam",9
2338,"35","Tobacco",5,2,90,"sandy loam",10
2339,"35","Tobacco",5,2,70,"loamy sand",11
2340,"35","Tobacco",5,2,30,"sand",12
2341,"36","Cabbage",3,1,100,"clay",1
2342,"36","Cabbage",3,1,100,"silty clay",2
2343,"36","Cabbage",3,1,100,"silty clay loam",3
2344,"36","Cabbage",3,1,100,"clay loam",4
2345,"36","Cabbage",3,1,100,"silt",5
2346,"36","Cabbage",3,1,100,"silt loam",6
2347,"36","Cabbage",3,1,100,"sandy clay",7
2348,"36","Cabbage",3,1,100,"loam",8
2349,"36","Cabbage",3,1,100,"sandy clay loam",9
2350,"36","Cabbage",3,1,90,"sandy loam",10
2351,"36","Cabbage",3,1,70,"loamy sand",11
2352,"36","Cabbage",3,1,30,"sand",12
2353,"36","Cabbage",4,3,70,"clay",1
2354,"36","Cabbage",4,3,100,"silty clay",2
2355,"36","Cabbage",4,3,100,"silty clay loam",3
2356,"36","Cabbage",4,3,100,"clay loam",4
2357,"36","Cabbage",4,3,100,"silt",5
2358,"36","Cabbage",4,3,100,"silt loam",6
2359,"36","Cabbage",4,3,100,"sandy clay",7
2360,"36","Cabbage",4,3,100,"loam",8
2361,"36","Cabbage",4,3,100,"sandy clay loam",9
2362,"36","Cabbage",4,3,100,"sandy loam",10
2363,"36","Cabbage",4,3,100,"loamy sand",11
2364,"36","Cabbage",4,3,100,"sand",12
2365,"36","Cabbage",3,7,70,"clay",1
2366,"36","Cabbage",3,7,100,"silty clay",2
2367,"36","Cabbage",3,7,100,"silty clay loam",3
2368,"36","Cabbage",3,7,100,"clay loam",4
2369,"36","Cabbage",3,7,100,"silt",5
2370,"36","Cabbage",3,7,100,"silt loam",6
2371,"36","Cabbage",3,7,100,"sandy clay",7
2372,"36","Cabbage",3,7,100,"loam",8
2373,"36","Cabbage",3,7,100,"sandy clay loam",9
2374,"36","Cabbage",3,7,100,"sandy loam",10
2375,"36","Cabbage",3,7,100,"loamy sand",11
2376,"36","Cabbage",3,7,100,"sand",12
2377,"36","Cabbage",5,7,50,"clay",1
2378,"36","Cabbage",5,7,100,"silty clay",2
2379,"36","Cabbage",5,7,100,"silty clay loam",3
2380,"36","Cabbage",5,7,100,"clay loam",4
2381,"36","Cabbage",5,7,100,"silt",5
2382,"36","Cabbage",5,7,100,"silt loam",6
2383,"36","Cabbage",5,7,100,"sandy clay",7
2384,"36","Cabbage",5,7,100,"loam",8
2385,"36","Cabbage",5,7,100,"sandy clay loam",9
2386,"36","Cabbage",5,7,100,"sandy loam",10
2387,"36","Cabbage",5,7,100,"loamy sand",11
2388,"36","Cabbage",5,7,100,"sand",12
2389,"36","Cabbage",5,2,100,"clay",1
2390,"36","Cabbage",5,2,100,"silty clay",2
2391,"36","Cabbage",5,2,100,"silty clay loam",3
2392,"36","Cabbage",5,2,100,"clay loam",4
2393,"36","Cabbage",5,2,100,"silt",5
2394,"36","Cabbage",5,2,100,"silt loam",6
2395,"36","Cabbage",5,2,100,"sandy clay",7
2396,"36","Cabbage",5,2,100,"loam",8
2397,"36","Cabbage",5,2,100,"sandy clay loam",9
2398,"36","Cabbage",5,2,90,"sandy loam",10
2399,"36","Cabbage",5,2,70,"loamy sand",11
2400,"36","Cabbage",5,2,30,"sand",12
2401,"37","Alfalfa",3,1,100,"clay",1
2402,"37","Alfalfa",3,1,100,"silty clay",2
2403,"37","Alfalfa",3,1,100,"silty clay loam",3
2404,"37","Alfalfa",3,1,100,"clay loam",4
2405,"37","Alfalfa",3,1,100,"silt",5
2406,"37","Alfalfa",3,1,100,"silt loam",6
2407,"37","Alfalfa",3,1,100,"sandy clay",7
2408,"37","Alfalfa",3,1,100,"loam",8
2409,"37","Alfalfa",3,1,100,"sandy clay loam",9
2410,"37","Alfalfa",3,1,90,"sandy loam",10
2411,"37","Alfalfa",3,1,70,"loamy sand",11
2412,"37","Alfalfa",3,1,30,"sand",12
2413,"37","Alfalfa",4,3,90,"clay",1
2414,"37","Alfalfa",4,3,100,"silty clay",2
2415,"37","Alfalfa",4,3,100,"silty clay loam",3
2416,"37","Alfalfa",4,3,100,"clay loam",4
2417,"37","Alfalfa",4,3,100,"silt",5
2418,"37","Alfalfa",4,3,100,"silt loam",6
2419,"37","Alfalfa",4,3,100,"sandy clay",7
2420,"37","Alfalfa",4,3,100,"loam",8
2421,"37","Alfalfa",4,3,100,"sandy clay loam",9
2422,"37","Alfalfa",4,3,100,"sandy loam",10
2423,"37","Alfalfa",4,3,100,"loamy sand",11
2424,"37","Alfalfa",4,3,100,"sand",12
2425,"37","Alfalfa",3,7,100,"clay",1
2426,"37","Alfalfa",3,7,100,"silty clay",2
2427,"37","Alfalfa",3,7,100,"silty clay loam",3
2428,"37","Alfalfa",3,7,100,"clay loam",4
2429,"37","Alfalfa",3,7,100,"silt",5
